tweet,place
المتحف بسيط و ممكن التجوال فيه فترة الانتظار. للأسف الانتظار طويل. و بعد الطلب، الانتظار إلى وصول الأكل طوييييل. 7 أشخاص 45 دقيقة إلى ما وصل الأكل. المكان جميل. الأطباق متنوعة، الأطباق الرئيسية (مكبوس مثلا) تكفي لنفرين. خدمة التقديم جدا متواضعة (فوضى),10
"المتحف جميل
والسوق الشعبي جيد
تذكرة الدخول تعتبر مرتفعة …",10
المكان عبارة عن مطعم و منطقة تراثية رسوم الدخول للفرد ب 20 ريال ، الدور الارضي تراثيات و المطعم الرئيسي ، الدور الاول غرف المناطق عسير و الطائف ، الدور الثاني حيوانات محنطة وسيارات كلاسيكية و اثريات وسوق تراثي و يوجد مطل للبحر يفضل انك تجي للمكان العصر عشان تشوف البحر من المطل بشكل جميل,10
التعامل بلطجي كأنك في مطعم بخاري .. والطعام بارد و شبه بايت ....احلى شي السوق الشعبي الصغير فوق,10
"مكان جميل جداً  وفي متحف وسوق شعبي واشياء جميل جداً  وهاذا المكان من الامكن التي تحي التراث …",10
مكان جميل والاكل نظيف والاسعار معقولة ... لكن رسوم الدخول يا ليت يتم الغائها لاني راح ادخل واكل وادفع فلوس فماله داعي أدفع رسوم الدخول,10
من ناحيه المنظر العام ممتاز جيد جدا بس لما ادخلها,10
"حلو بس مو لدرجة ادفع 20 للشخص لو للعائلة اوك مقبولة بس الشخص سلامات
والغرف ب 50 والاكل عادي موب ذاك الزود اني ارجعهلهم",10
مكان راقي مناسب للزوار من خارج المنطقة والدولة  ممتاز ومرتب ويوجد متحف ومقتنيات تراثية والاكل ممتاز,10
المكان حلو ومرتب ونظيف بس للاسف طلبنا الاكل وجانا بارد,10
جميله متحف صغير مطاعم جلسات شعبيه كوفي التذكره بي 20ريال,10
10 سنوات ننتظر هذه التحفه واخرتها طلعت عاديه,10
"متحف ومطعم شعبي
* جودة الاكل ممتاز عموما
انواع الشاهي والقهوه وحلا ومكابيس مثلوثه وكل الأكلات الشعبيه …",10
يستحق 5 نجوم وطاقم العمل خدومين : يوجد مطعم اكلات شعبية اكثر شي وكبسات وفوق في كوفي وفي محلات ايضا مثل فساتين قديمه وكليجا ومعمول ، ويوجد سيارات عرض تراثية قديمه وبعض القطع النادرة كـ عملات ملابس طابعات الخ.. ويوجد ايضاً مطل جميل جداً في …,10
مكان جميل يتكون من اربع طوابق يوجد فيه مطاعم,10
مكان جميل ولكن يعتب عليهم المبالغة بسعر تذكرة الدخول يفترض تكون ٥ ريال مو ٢٠ ريال,10
"المكان جميل جدا وكانك جالس في متحف شعبي والاكل مشاء الله لذيذ وسعره معقول جدا وطاولات الطعام حول المتحف وكانك جالس في خيال الماضي",10
معلم من المعالم السياحية و مكان جميل للغاية رسوم رمزية بسيطة في المقابل مكان رحب وواسع تستطيع ان تقضي فيه ساعة من وقتك وهو عبارة عن متحف و معرض و مطعم و مطل و ممشى و سوق يعيبه المطعم يحتاج الى اعادة نظر من حيث مذاق الاكل و الشي الثاني ان …,10
مكان يذكرك بحنين الماضي وجمااااااله,10
جميلة جدا سعردخول الفرد الواحد ٢٠ ريال سعودي يوجد بها متحف ممتاز الدخول مجاني بعد دفع رسوم الدخول يوجد رسوم ٥٠ ريال على الغرف الاكل جيد والسعر غالي جدا,10
جمال القرية الشعبية علي البحر لا مثل له,10
"حقيقه الشغل في الأكل ابداع
بس الاسعار في المحلي غالي بحكم أسعار الجلسات مبالغ فبه",10
مطعم عبر عن  3 ادور و الدور الثالث فيها متحف جميل  وفخم جدااا يستحق الزيارة  بقوة وسعره ممتازه جداااا,10
"المكان حلو من ناحية ديكور وفكرة ونظافة
المكان عبارة عن متحف ومطعم وكافيه
جربت عندهم مكبوس وكان ممتاز …",10
صراحه مبالغه ...ليش ادفع فلوس علشان ادخل اكل سلامات الي يبي يشوف التراث يحطوه على جنب ويدفعون الناس,10
رائعة جدا وأنصح بزيارتها خصوصا من كبار السن وحتى صغار السن,10
"مطعم طيب ولا نحط شيء بذمتنا وممتاز لكن سلبياته اولا دخول الشخص ب٢٠﷼ ولماذا؟ والاكل والمنيو لديهم ممتاز لكن الكميه جدا جدا قليله مقارنه بالاسعار التي لديهم والجلسات للعوايل برسوم وب ٥٠﷼ من فير تذكره دخول المطعم علي كل شخص اتمني تعديل هالنظام من غير جشع واستنزاف. وشكرا.",10
مطعم رائع جدا . فقط للعائلات. مطعم ومقهى ومتحف,10
"مكان جميل وبالأخص الأجواء داخل القرية ممتعة حيث يوجد متحف للسيارات والحيوانات المحنطة والعملات وباقي الأشياء القديمة كما يوجد سوق لبيع التحف الهدايا ويوجد أيضاً مقهى. …",10
المقلوبه لذيذه والمتحف جميل من الاماكن المميزة بالدمام,10
مطعم القرية الشعبيه بالدمام يجمع ما بين الماضي والحاضر ويجمع بين تراث التاريخ والاصاله ويحافظ على تراث الأجداد والبيوت والعادات القديمه يتجلى منها أن بذكر التراث في افضل واحسن الصور تخليدا للذاكره …,10
"مكان جدا رائع وممتع فيه متاحف تضم عدد كبير من التراثات الشعبية على مستوى المملكة يحتوي ايضا على عملات ورقة ومعدنية قديمة لجميع بلدان العالم
وفيه متحف للسيارات القديمة وايضا يحتوي على بعض الحيوانات المحنطه وركن خاص بكل …",10
تراثنا وماضينا الاصيل,10
يضم هذا المطعم متحف جميل وجلسات ارضية تراثية اضافة الى الطاولات والجو ياخذك للماضي لو يتم تخفيض الأسعار أكثر لكان أفضل,10
تغيير جدا مبهر ورائع والى الافضل والتطور والحضاره,10
جلسات داخلية رائعة تذكرنا بالأيام الجميلة مع آبائنا وأمهاتنا...,10
"ما شاء الله تبارك الله يعتبر من أرقى الأماكن السياحية  في مملكتنا الحبيبة",10
"ماشاءالله تبارك الله انصح الجميع به شي خرافي مرتب",10
مكان جميل جدا وواسع وفيه تنوع الادوار شعبي ومتحف واكل جميل,10
ممتعه يوجد سوق شعبي صغير ومطاعم شعبيه ومتحف للمقتنيات الاثريه والسيارات القديمه,10
"تعامل سييء جدددا ذهبنا للمطعم عائله واخذوا رسوم علينا ودخلوا الاطفال مجانا ولما جلسنا بجلسة طردونا بحجة ان الاطفال ممنوع !! علما ان المطعم لا يوجد فيه غيرنا وعمر الطفل ١٠ اشهر !!",10
